"","term","taxon","rank","formula","estimate","std.error","statistic","p.value","p.adj.BY.rank","avg_abundance_SAM","avg_abundance_Stunting","prevalence_SAM","prevalence_Stunting"
"265","mal.typeStunting","Clostridium sensu stricto 1","Genus","`Clostridium sensu stricto 1`~mal.type",0.112008848885614,0.124940384499591,0.896498352668199,0.372855256474142,1,0,5.70527186026931e-06,0,0.0377358490566038
"266","mal.typeStunting","Fusobacterium","Genus","`Fusobacterium`~mal.type",4.67353435093585,0.777963196414351,6.00739774384736,6.2839340503409e-08,1.33270764324644e-05,0.00193863242874117,0.00405629194987493,0.166666666666667,0.867924528301887
"267","mal.typeStunting","Leptotrichia","Genus","`Leptotrichia`~mal.type",3.17655263345452,0.94947317717302,3.34559491497427,0.00128492477854879,0.0838489470327327,0.00614977810224185,0.00809674089751581,0.416666666666667,0.886792452830189
"268","mal.typeStunting","Streptobacillus","Genus","`Streptobacillus`~mal.type",1.96740493825871,0.827428580311427,2.37773384322574,0.0199682195715468,0.846978934910365,0.00239083830481177,0.00131546126725378,0.125,0.509433962264151
"269","mal.typeStunting","Sneathia","Genus","`Sneathia`~mal.type",-0.205782508536404,0.137356485828274,-1.49816375466738,0.138287979072543,1,1.89867008708567e-05,0,0.0416666666666667,0
"270","mal.typeStunting","Oceanivirga","Genus","`Oceanivirga`~mal.type",0.130781005055112,0.195054265694386,0.670485234401494,0.504607959727001,1,0,3.42153653808008e-05,0,0.0188679245283019
"271","mal.typeStunting","Treponema","Genus","`Treponema`~mal.type",-0.0498993418831166,0.311398120038884,-0.160242913081446,0.87312053395664,1,0.00012276881031685,2.38481737508836e-05,0.0416666666666667,0.0566037735849057
"272","mal.typeStunting","Peptococcus","Genus","`Peptococcus`~mal.type",1.09919084261992,0.499620513049013,2.20005146688621,0.0308830862798495,1,1.18358107819692e-05,0.000257951697681453,0.0833333333333333,0.283018867924528
"273","mal.typeStunting","Anaerofustis","Genus","`Anaerofustis`~mal.type",-0.217868622725104,0.145423770963859,-1.49816375466738,0.138287979072544,1,2.32149791487278e-05,0,0.0416666666666667,0
"274","mal.typeStunting","Deinococcus","Genus","`Deinococcus`~mal.type",-0.136519195788301,0.0911243482983679,-1.49816375466739,0.138287979072542,1,5.99848358335012e-06,0,0.0416666666666667,0
