"","term","taxon","rank","formula","estimate","std.error","statistic","p.value","p.adj.BY.rank","avg_abundance","prevalence"
"693","studySEEM","Lachnospiraceae Family","Genus","`Lachnospiraceae Family`~study",1.97258410716203,0.480109455284342,4.10861332858729,7.17797488739897e-05,0.00457422298349566,7.66239324554655e-05,0.0859375
"694","studyBEECH children","Catenibacterium","Genus","`Catenibacterium`~study",-1.55066525131839,0.392618629211099,-3.94954578297569,0.000130507238844629,0.00758953870090684,0.000108721033104166,0.0390625
"695","studyBEED","Catenibacterium","Genus","`Catenibacterium`~study",-1.55066525131839,0.519225921995711,-2.98649429011211,0.00340152532929692,0.131158516386343,0.000108721033104166,0.0390625
"696","studySEEM","Catenibacterium","Genus","`Catenibacterium`~study",-1.55066525131838,0.446392520158477,-3.47377068676658,0.000707492204710547,0.0330231639238419,0.000108721033104166,0.0390625
"697","studyBEECH children","Mitsuokella","Genus","`Mitsuokella`~study",-1.03716781658248,0.351007541301409,-2.95483057924351,0.00374480905096261,0.141322866476347,7.26901701295537e-05,0.03125
"698","studyBEED","Mitsuokella","Genus","`Mitsuokella`~study",-0.847317283594769,0.464196552837742,-1.82534161103722,0.0703560914422638,1,7.26901701295537e-05,0.03125
"699","studySEEM","Mitsuokella","Genus","`Mitsuokella`~study",-1.03716781658247,0.399082288252606,-2.59888210304632,0.010486584933899,0.348751407173837,7.26901701295537e-05,0.03125
"700","studyBEECH children","Anaerostipes","Genus","`Anaerostipes`~study",-1.2633335803944,0.386456299130223,-3.26902054187683,0.00139688906489547,0.0606775031567415,3.94585088012962e-05,0.0625
"701","studyBEED","Anaerostipes","Genus","`Anaerostipes`~study",-0.742500639464269,0.511076432185933,-1.45281721618136,0.148800413795618,1,3.94585088012962e-05,0.0625
"702","studySEEM","Anaerostipes","Genus","`Anaerostipes`~study",-1.00081177081959,0.439386184110751,-2.27774974956273,0.0244537261396728,0.701460148479931,3.94585088012962e-05,0.0625
"703","studyBEECH children","UCG-002","Genus","`UCG-002`~study",-4.14455063486059,0.540390413792284,-7.66954877266509,4.36508032401162e-12,9.29082123125776e-10,0.000538952463940015,0.1171875
"704","studyBEED","UCG-002","Genus","`UCG-002`~study",-4.14455063486058,0.714649509634147,-5.79941716742004,5.19842352281298e-08,6.01333917105605e-06,0.000538952463940015,0.1171875
"705","studySEEM","UCG-002","Genus","`UCG-002`~study",-4.00285646484014,0.614403445824575,-6.51502932160156,1.639764218424e-09,2.23727140019278e-07,0.000538952463940015,0.1171875
"706","studyBEECH children","Lachnospiraceae UCG-004","Genus","`Lachnospiraceae UCG-004`~study",-1.13321953835371,0.356284481842197,-3.18065926557987,0.00185658292189532,0.0784053465408668,2.90381816982074e-05,0.0390625
"707","studyBEED","Lachnospiraceae UCG-004","Genus","`Lachnospiraceae UCG-004`~study",-1.1332195383537,0.47117514252696,-2.4050919415573,0.0176461865656185,0.52899842832388,2.90381816982074e-05,0.0390625
"708","studySEEM","Lachnospiraceae UCG-004","Genus","`Lachnospiraceae UCG-004`~study",-0.873055317379365,0.405081969906688,-2.15525592901722,0.033074043263314,0.866948151298566,2.90381816982074e-05,0.0390625
"709","studyBEECH children","Rikenellaceae RC9 gut group","Genus","`Rikenellaceae RC9 gut group`~study",-4.6024142369883,0.51601089670414,-8.91921908313332,5.09748360158496e-15,1.59554401254034e-12,0.000256470094807711,0.140625
"710","studyBEED","Rikenellaceae RC9 gut group","Genus","`Rikenellaceae RC9 gut group`~study",-4.22396311794484,0.68240835677969,-6.18978808799745,8.08145495078988e-09,1.02386368284197e-06,0.000256470094807711,0.140625
"711","studySEEM","Rikenellaceae RC9 gut group","Genus","`Rikenellaceae RC9 gut group`~study",-4.55371212913736,0.586684857699781,-7.76176863843244,2.67832671644746e-12,5.93819129945635e-10,0.000256470094807711,0.140625
"712","studyBEECH children","Modestobacter","Genus","`Modestobacter`~study",1.69342346715324e-16,0.0816602515448436,2.07374265339276e-15,0.999999999999998,1,2.24051371763749e-07,0.0078125
"713","studyBEED","Modestobacter","Genus","`Modestobacter`~study",0,0.107993142057393,0,1,1,2.24051371763749e-07,0.0078125
"714","studySEEM","Modestobacter","Genus","`Modestobacter`~study",0.138157208270482,0.0928446150329726,1.48804761828586,0.139277028300496,1,2.24051371763749e-07,0.0078125
"715","studyBEECH children","Allisonella","Genus","`Allisonella`~study",-0.816200410396198,0.27115512223714,-3.01008663846072,0.00316486359221744,0.123374162504983,1.28564738955812e-05,0.0234375
"716","studyBEED","Allisonella","Genus","`Allisonella`~study",-0.816200410396196,0.358594212990693,-2.27611149546738,0.0245545745326143,0.702459583252835,1.28564738955812e-05,0.0234375
"717","studySEEM","Allisonella","Genus","`Allisonella`~study",-0.816200410396184,0.308293110320643,-2.64748183813543,0.00916230361340793,0.308566990391367,1.28564738955812e-05,0.0234375
"718","studyBEECH children","Alicycliphilus","Genus","`Alicycliphilus`~study",1.47156841107363e-15,0.346148050502873,4.25126881094889e-15,0.999999999999997,1,2.26114737207285e-05,0.0703125
"719","studyBEED","Alicycliphilus","Genus","`Alicycliphilus`~study",-1.24928799635212e-14,0.457770027444972,-2.7290733806339e-14,0.999999999999978,1,2.26114737207285e-05,0.0703125
"720","studySEEM","Alicycliphilus","Genus","`Alicycliphilus`~study",1.88796518133702,0.393557231154311,4.79718077037888,4.53115488016224e-06,0.000392044769403298,2.26114737207285e-05,0.0703125
"721","studyBEECH children","Serinicoccus","Genus","`Serinicoccus`~study",7.14768343946021e-16,0.224936459436613,3.17764557038137e-15,0.999999999999997,1,2.92744678670883e-05,0.0078125
"722","studyBEED","Serinicoccus","Genus","`Serinicoccus`~study",4.28677253650238e-16,0.297471469390288,1.44107014541218e-15,0.999999999999999,1,2.92744678670883e-05,0.0078125
"723","studySEEM","Serinicoccus","Genus","`Serinicoccus`~study",0.380559607472443,0.255744240168103,1.48804761828574,0.139277028300525,1,2.92744678670883e-05,0.0078125
"724","studyBEECH children","Succinivibrio","Genus","`Succinivibrio`~study",-3.15809641392531,0.523031668162604,-6.03805965520139,1.67809733129801e-08,2.076589069741e-06,0.000755393170640717,0.078125
"725","studyBEED","Succinivibrio","Genus","`Succinivibrio`~study",-3.15809641392529,0.691693108603534,-4.56574798077894,1.18218999053672e-05,0.00090511621633225,0.000755393170640717,0.078125
"726","studySEEM","Succinivibrio","Genus","`Succinivibrio`~study",-3.15809641392529,0.594667209100422,-5.310695403405,4.8775412871739e-07,5.03959455268427e-05,0.000755393170640717,0.078125
"727","studyBEECH children","Libanicoccus","Genus","`Libanicoccus`~study",-0.282856563336657,0.167187354191196,-1.69185381696502,0.093185401287759,1,4.10727846252702e-06,0.0078125
"728","studyBEED","Libanicoccus","Genus","`Libanicoccus`~study",-0.282856563336656,0.221100074391205,-1.27931464571188,0.203174987766057,1,4.10727846252702e-06,0.0078125
"729","studySEEM","Libanicoccus","Genus","`Libanicoccus`~study",-0.282856563336642,0.190085693401749,-1.48804761828562,0.139277028300558,1,4.10727846252702e-06,0.0078125
"730","studyBEECH children","Lachnospira","Genus","`Lachnospira`~study",-1.53418566750404,0.364489913251443,-4.20913065554624,4.87996512244818e-05,0.00324585117870261,2.66976393395461e-05,0.0546875
"731","studyBEED","Lachnospira","Genus","`Lachnospira`~study",-1.18485773816096,0.482026570278615,-2.45807557346083,0.0153495592057294,0.483293635906198,2.66976393395461e-05,0.0546875
"732","studySEEM","Lachnospira","Genus","`Lachnospira`~study",-1.53418566750402,0.414411234830059,-3.70208512356853,0.000320310681174054,0.0167098719500563,2.66976393395461e-05,0.0546875
"733","studyBEECH children","Shewanella","Genus","`Shewanella`~study",-7.19619769809488,0.414863110163176,-17.3459570682591,5.85293729056801e-35,2.0762731346661e-31,0.000404292345607646,0.203125
"734","studyBEED","Shewanella","Genus","`Shewanella`~study",-7.19619769809486,0.548643555985381,-13.1163441538473,3.45400036314099e-25,3.67582009088327e-22,0.000404292345607646,0.203125
"735","studySEEM","Shewanella","Genus","`Shewanella`~study",-6.90378194916838,0.471683653011157,-14.6364664221363,8.56736248001824e-29,1.30250971209231e-25,0.000404292345607646,0.203125
"736","studyBEECH children","Lachnospiraceae FCS020 group","Genus","`Lachnospiraceae FCS020 group`~study",4.23433721160549e-15,0.230321994406619,1.83844240430206e-14,0.999999999999985,1,1.91323621758855e-05,0.015625
"737","studyBEED","Lachnospiraceae FCS020 group","Genus","`Lachnospiraceae FCS020 group`~study",5.84838253194253e-15,0.30459367183356,1.92006041909442e-14,0.999999999999985,1,1.91323621758855e-05,0.015625
"738","studySEEM","Lachnospiraceae FCS020 group","Genus","`Lachnospiraceae FCS020 group`~study",0.524731625296054,0.26186738957773,2.00380668300166,0.0472702454189245,1,1.91323621758855e-05,0.015625
"739","studyBEECH children","Muribaculum","Genus","`Muribaculum`~study",8.98366023656159e-15,0.269709243089536,3.33086850626742e-14,0.999999999999973,1,3.55641153488582e-05,0.015625
"740","studyBEED","Muribaculum","Genus","`Muribaculum`~study",3.24569920620895e-15,0.356682082802125,9.09969791785014e-15,0.999999999999993,1,3.55641153488582e-05,0.015625
"741","studySEEM","Muribaculum","Genus","`Muribaculum`~study",0.64311817492387,0.306649200458698,2.09724393203005,0.038003225389405,0.927610885384358,3.55641153488582e-05,0.015625
"742","studyBEECH children","Ruminobacter","Genus","`Ruminobacter`~study",-1.86512575624643,0.46001245826827,-4.05451140012109,8.81213140032146e-05,0.00548424341288316,0.000186286689039128,0.0390625
"743","studyBEED","Ruminobacter","Genus","`Ruminobacter`~study",-1.86512575624642,0.608352164169555,-3.06586524401118,0.00266446563362992,0.108228265909747,0.000186286689039128,0.0390625
"744","studySEEM","Ruminobacter","Genus","`Ruminobacter`~study",-1.86512575624641,0.523016752830292,-3.56609180519233,0.000515705997574712,0.0261345337024457,0.000186286689039128,0.0390625
"745","studyBEECH children","Anaerotruncus","Genus","`Anaerotruncus`~study",6.79187463926798e-15,0.23170686995437,2.93123576379306e-14,0.999999999999977,1,1.61002501746276e-05,0.0234375
"746","studyBEED","Anaerotruncus","Genus","`Anaerotruncus`~study",7.28751331205405e-15,0.306425126659265,2.37823620781514e-14,0.999999999999981,1,1.61002501746276e-05,0.0234375
"747","studySEEM","Anaerotruncus","Genus","`Anaerotruncus`~study",0.586612712497041,0.263441940655729,2.22672483749897,0.0277708461639824,0.775031062774536,1.61002501746276e-05,0.0234375
"748","studyBEECH children","Sutterella","Genus","`Sutterella`~study",-1.71008326536618,0.380631179040923,-4.49275666190845,1.58977283223766e-05,0.00117490958596561,4.0956886464443e-05,0.046875
"749","studyBEED","Sutterella","Genus","`Sutterella`~study",-1.71008326536617,0.503372892098751,-3.39724941928475,0.00091541356318804,0.0416325827265898,4.0956886464443e-05,0.046875
"750","studySEEM","Sutterella","Genus","`Sutterella`~study",-1.71008326536616,0.4327632430595,-3.95154462120306,0.000129543329743228,0.00757487614370436,4.0956886464443e-05,0.046875
"751","studyBEECH children","Turicibacter","Genus","`Turicibacter`~study",-0.228629368278409,0.307560392654981,-0.743364144858808,0.458667375357031,1,1.75462720073754e-05,0.046875
"752","studyBEED","Turicibacter","Genus","`Turicibacter`~study",0.245069650685612,0.40673905047889,0.602523043698583,0.547926311800499,1,1.75462720073754e-05,0.046875
"753","studySEEM","Turicibacter","Genus","`Turicibacter`~study",0.457491737297636,0.349684524786953,1.30829849441111,0.193192003958748,1,1.75462720073754e-05,0.046875
"754","studyBEECH children","Lachnospiraceae UCG-001","Genus","`Lachnospiraceae UCG-001`~study",1.89264975740657e-14,0.33810670680723,5.5977882700968e-14,0.999999999999955,1,1.9554966612297e-05,0.078125
"755","studyBEED","Lachnospiraceae UCG-001","Genus","`Lachnospiraceae UCG-001`~study",0.373673153191009,0.447135600589465,0.83570432034128,0.404928684104637,1,1.9554966612297e-05,0.078125
"756","studySEEM","Lachnospiraceae UCG-001","Genus","`Lachnospiraceae UCG-001`~study",1.65181836855495,0.38441452775032,4.29697175656122,3.46561781679406e-05,0.00236422027581622,1.9554966612297e-05,0.078125
"757","studyBEECH children","Diaminobutyricimonas","Genus","`Diaminobutyricimonas`~study",9.22033167663103e-16,0.117786509192866,7.82800317270074e-15,0.999999999999994,1,7.65456089356282e-07,0.0078125
"758","studyBEED","Diaminobutyricimonas","Genus","`Diaminobutyricimonas`~study",-1.0716931341256e-16,0.155768993838139,-6.88001577027068e-16,0.999999999999999,1,7.65456089356282e-07,0.0078125
"759","studySEEM","Diaminobutyricimonas","Genus","`Diaminobutyricimonas`~study",0.199277555164951,0.133918802541087,1.4880476182858,0.139277028300509,1,7.65456089356282e-07,0.0078125
"760","studyBEECH children","[Eubacterium] xylanophilum group","Genus","`[Eubacterium] xylanophilum group`~study",9.46324878703283e-15,0.296598767801658,3.1905893801154e-14,0.999999999999975,1,1.50148208802646e-05,0.046875
"761","studyBEED","[Eubacterium] xylanophilum group","Genus","`[Eubacterium] xylanophilum group`~study",0.432496682602775,0.392242642648028,1.10262535374275,0.272325316527788,1,1.50148208802646e-05,0.046875
"762","studySEEM","[Eubacterium] xylanophilum group","Genus","`[Eubacterium] xylanophilum group`~study",0.947623308518852,0.337221572244077,2.81009100993389,0.00575737179124197,0.206300221632701,1.50148208802646e-05,0.046875
"763","studyBEECH children","[Eubacterium] eligens group","Genus","`[Eubacterium] eligens group`~study",-1.20539011682292,0.343775777514328,-3.50632649437519,0.000633265535676727,0.0302212802492101,4.12126125953844e-05,0.03125
"764","studyBEED","[Eubacterium] eligens group","Genus","`[Eubacterium] eligens group`~study",-1.20539011682292,0.45463277022369,-2.65134894748093,0.00906371381902236,0.306215731943594,4.12126125953844e-05,0.03125
"765","studySEEM","[Eubacterium] eligens group","Genus","`[Eubacterium] eligens group`~study",-1.2053901168229,0.390860046560732,-3.08394303134693,0.00251869365166172,0.103094113337692,4.12126125953844e-05,0.03125
"766","studyBEECH children","Senegalimassilia","Genus","`Senegalimassilia`~study",-0.847887424527723,0.240604887941109,-3.52398254159847,0.000596140672582355,0.0289692003035986,4.98230377852239e-06,0.03125
"767","studyBEED","Senegalimassilia","Genus","`Senegalimassilia`~study",-0.847887424527721,0.318192478611928,-2.66469976985791,0.00873066668647028,0.298757548812032,4.98230377852239e-06,0.03125
"768","studySEEM","Senegalimassilia","Genus","`Senegalimassilia`~study",-0.847887424527706,0.273558650302178,-3.09947217385052,0.00239940535798272,0.0993578920933733,4.98230377852239e-06,0.03125
"769","studyBEECH children","Flavonifractor","Genus","`Flavonifractor`~study",5.28848506751842e-16,0.0741951249922478,7.12780666933438e-15,0.999999999999994,1,1.73816179088056e-07,0.0078125
"770","studyBEED","Flavonifractor","Genus","`Flavonifractor`~study",9.18594114964796e-17,0.0981207444463205,9.36187469987385e-16,0.999999999999999,1,1.73816179088056e-07,0.0078125
"771","studySEEM","Flavonifractor","Genus","`Flavonifractor`~study",0.125527305418346,0.0843570487098692,1.48804761828587,0.139277028300492,1,1.73816179088056e-07,0.0078125
"772","studyBEECH children","[Eubacterium] siraeum group","Genus","`[Eubacterium] siraeum group`~study",-0.284206244495085,0.310005176674451,-0.916779027833919,0.361038042858098,1,1.35782647653631e-05,0.0390625
"773","studyBEED","[Eubacterium] siraeum group","Genus","`[Eubacterium] siraeum group`~study",-0.284206244495087,0.40997220128261,-0.693232964591111,0.489459796456779,1,1.35782647653631e-05,0.0390625
"774","studySEEM","[Eubacterium] siraeum group","Genus","`[Eubacterium] siraeum group`~study",0.579447132143159,0.352464151678033,1.64398884080691,0.102711585804559,1,1.35782647653631e-05,0.0390625
"775","studyBEECH children","Incertae Sedis","Genus","`Incertae Sedis`~study",1.00923407803802e-14,0.24815723081605,4.06691384619023e-14,0.999999999999968,1,1.62711241407063e-05,0.0234375
"776","studyBEED","Incertae Sedis","Genus","`Incertae Sedis`~study",7.96114899636156e-15,0.328180217095831,2.42584670910765e-14,0.999999999999981,1,1.62711241407063e-05,0.0234375
"777","studySEEM","Incertae Sedis","Genus","`Incertae Sedis`~study",0.713149329565495,0.282145378282509,2.52759529114607,0.0127416056190448,0.408430290360451,1.62711241407063e-05,0.0234375
"778","studyBEECH children","Colidextribacter","Genus","`Colidextribacter`~study",-0.678872337129599,0.28070881154774,-2.41842189914349,0.0170413616711498,0.519649764659525,5.5432285405129e-06,0.046875
"779","studyBEED","Colidextribacter","Genus","`Colidextribacter`~study",-0.678872337129595,0.371228669869941,-1.82871742467368,0.0698450991499217,1,5.5432285405129e-06,0.046875
"780","studySEEM","Colidextribacter","Genus","`Colidextribacter`~study",-0.168415867338333,0.319155293444096,-0.527692539643975,0.598655726320295,1,5.5432285405129e-06,0.046875
"781","studyBEECH children","Desulfovibrio","Genus","`Desulfovibrio`~study",-1.61954440194189,0.432625836069956,-3.74352215451139,0.000276367440973606,0.0145602011900563,3.11460483851933e-05,0.0859375
"782","studyBEED","Desulfovibrio","Genus","`Desulfovibrio`~study",-1.61954440194189,0.57213420836384,-2.83070716322554,0.00542037014247802,0.194880821442587,3.11460483851933e-05,0.0859375
"783","studySEEM","Desulfovibrio","Genus","`Desulfovibrio`~study",-0.730447851368449,0.491879200019061,-1.4850147177196,0.140077721539074,1,3.11460483851933e-05,0.0859375
"784","studyBEECH children","Bulleidia","Genus","`Bulleidia`~study",-4.00497305952281,0.448363433329006,-8.93242571051504,4.7403556503195e-15,1.52872319361019e-12,7.18191609515233e-05,0.1171875
"785","studyBEED","Bulleidia","Genus","`Bulleidia`~study",-4.0049730595228,0.592946691111403,-6.75435603159533,4.9539204227886e-10,7.12441442910679e-08,7.18191609515233e-05,0.1171875
"786","studySEEM","Bulleidia","Genus","`Bulleidia`~study",-4.00497305952279,0.509772252408915,-7.8563967352036,1.6194473978225e-12,3.74663065833515e-10,7.18191609515233e-05,0.1171875
"787","studyBEECH children","CAG-352","Genus","`CAG-352`~study",-1.39404045382629,0.354523035054747,-3.93215762019812,0.000139185895705625,0.00800673340759979,5.24364831870259e-05,0.0390625
"788","studyBEED","CAG-352","Genus","`CAG-352`~study",-1.39404045382628,0.468845683952623,-2.97334603162766,0.00354039242131764,0.136020228978091,5.24364831870259e-05,0.0390625
"789","studySEEM","CAG-352","Genus","`CAG-352`~study",-1.39404045382627,0.403079271582987,-3.45847715847938,0.000745118237306191,0.0346275351761456,5.24364831870259e-05,0.0390625
"790","studyBEECH children","Qipengyuania","Genus","`Qipengyuania`~study",1.86938198983476e-15,0.182744180537133,1.02295021616566e-14,0.999999999999992,1,5.87319640156428e-06,0.015625
"791","studyBEED","Qipengyuania","Genus","`Qipengyuania`~study",3.36817842153758e-16,0.241673493230314,1.39368963328044e-15,0.999999999999999,1,5.87319640156428e-06,0.015625
"792","studySEEM","Qipengyuania","Genus","`Qipengyuania`~study",0.38632088623805,0.207773216105866,1.85933920395788,0.0653492998078629,1,5.87319640156428e-06,0.015625
"793","studyBEECH children","Plot4-2H12","Genus","`Plot4-2H12`~study",0,0.33613280181778,0,1,1,3.0292085297488e-05,0.046875
"794","studyBEED","Plot4-2H12","Genus","`Plot4-2H12`~study",2.83602484828775,0.444525172652976,6.37989707390931,3.1958614860746e-09,4.25137906163618e-07,3.0292085297488e-05,0.046875
"795","studySEEM","Plot4-2H12","Genus","`Plot4-2H12`~study",1.2970513158072e-14,0.382170272492835,3.39390949313442e-14,0.999999999999973,1,3.0292085297488e-05,0.046875
"796","studyBEECH children","Candidatus Bacilloplasma","Genus","`Candidatus Bacilloplasma`~study",-2.43820188622457,0.423436270006872,-5.75813188177054,6.30644737400412e-08,7.21661764208498e-06,7.87429436158777e-05,0.0703125
"797","studyBEED","Candidatus Bacilloplasma","Genus","`Candidatus Bacilloplasma`~study",-2.43820188622456,0.559981293150845,-4.35407738802405,2.76742411566054e-05,0.00191243581596244,7.87429436158777e-05,0.0703125
"798","studySEEM","Candidatus Bacilloplasma","Genus","`Candidatus Bacilloplasma`~study",-2.43820188622455,0.481431011245378,-5.06448863756689,1.44407478816331e-06,0.000138451790090304,7.87429436158777e-05,0.0703125
"799","studyBEECH children","Cuneatibacter","Genus","`Cuneatibacter`~study",6.89947531309733e-15,0.168436133972148,4.09619667133786e-14,0.999999999999967,1,4.28546749367161e-06,0.0078125
"800","studyBEED","Cuneatibacter","Genus","`Cuneatibacter`~study",5.38908547446014e-15,0.222751546799526,2.41932572495681e-14,0.999999999999981,1,4.28546749367161e-06,0.0078125
"801","studySEEM","Cuneatibacter","Genus","`Cuneatibacter`~study",0.284969316175634,0.191505508744344,1.48804761828581,0.139277028300506,1,4.28546749367161e-06,0.0078125
"802","studyBEECH children","Monoglobus","Genus","`Monoglobus`~study",-0.774810754699931,0.26437112219378,-2.93076924692254,0.00402667802922272,0.14827943774307,1.75855173775355e-05,0.0234375
"803","studyBEED","Monoglobus","Genus","`Monoglobus`~study",-0.774810754699929,0.349622583996903,-2.21613474118935,0.0285065505297748,0.775031062774536,1.75855173775355e-05,0.0234375
"804","studySEEM","Monoglobus","Genus","`Monoglobus`~study",-0.774810754699916,0.300579959056793,-2.57771927686476,0.0111153048579575,0.363973601332022,1.75855173775355e-05,0.0234375
"805","studyBEECH children","Lentimicrobium","Genus","`Lentimicrobium`~study",-4.79240975391533,0.492275898602929,-9.73521102194137,5.54594933089097e-17,2.18596901394082e-14,0.000112042915670313,0.140625
"806","studyBEED","Lentimicrobium","Genus","`Lentimicrobium`~study",-4.3551351054601,0.651019560233204,-6.68971467447158,6.85731919509026e-10,9.73027176869983e-08,0.000112042915670313,0.140625
"807","studySEEM","Lentimicrobium","Genus","`Lentimicrobium`~study",-4.79240975391531,0.559699063267038,-8.56247592401061,3.59558085937152e-14,1.06291473426275e-11,0.000112042915670313,0.140625
"808","studyBEECH children","Bilophila","Genus","`Bilophila`~study",-0.925685501236355,0.261465534875499,-3.54037292783974,0.000563520759185794,0.0278223963205453,7.06117392795587e-06,0.03125
"809","studyBEED","Bilophila","Genus","`Bilophila`~study",-0.925685501236352,0.345780035166999,-2.67709354818383,0.00843144245263567,0.29132853969508,7.06117392795587e-06,0.03125
"810","studySEEM","Bilophila","Genus","`Bilophila`~study",-0.925685501236338,0.297276416257119,-3.11388812099947,0.00229337390811335,0.0957120360712557,7.06117392795587e-06,0.03125
"811","studyBEECH children","Mannheimia","Genus","`Mannheimia`~study",1.15551248346927e-15,0.165959018029962,6.96263750645149e-15,0.999999999999994,1,3.9392363235834e-06,0.0078125
"812","studyBEED","Mannheimia","Genus","`Mannheimia`~study",0,0.219475638033922,0,1,1,3.9392363235834e-06,0.0078125
"813","studySEEM","Mannheimia","Genus","`Mannheimia`~study",0.280778398113772,0.18868912168095,1.48804761828577,0.139277028300517,1,3.9392363235834e-06,0.0078125
"814","studyBEECH children","[Eubacterium] ruminantium group","Genus","`[Eubacterium] ruminantium group`~study",-2.17862438009629,0.439507309940612,-4.95696961306668,2.29770918559131e-06,0.000210799190828864,8.71208676580349e-05,0.0546875
"815","studyBEED","[Eubacterium] ruminantium group","Genus","`[Eubacterium] ruminantium group`~study",-2.17862438009629,0.581234743461628,-3.74826936036407,0.000271715029955823,0.0143863119420118,8.71208676580349e-05,0.0546875
"816","studySEEM","[Eubacterium] ruminantium group","Genus","`[Eubacterium] ruminantium group`~study",-2.17862438009628,0.499703175335004,-4.35983697449133,2.70504636499509e-05,0.00188154734490299,8.71208676580349e-05,0.0546875
"817","studyBEECH children","Conservatibacter","Genus","`Conservatibacter`~study",-0.777319448878828,0.48402476411893,-1.60594974989303,0.110828642512953,1,4.00105543422389e-05,0.109375
"818","studyBEED","Conservatibacter","Genus","`Conservatibacter`~study",0.999846748608942,0.6401076915871,1.56199771030699,0.120837124105577,1,4.00105543422389e-05,0.109375
"819","studySEEM","Conservatibacter","Genus","`Conservatibacter`~study",0.646596584743598,0.550317835677609,1.17495116971348,0.242265542485251,1,4.00105543422389e-05,0.109375
"820","studyBEECH children","Lachnospiraceae UCG-010","Genus","`Lachnospiraceae UCG-010`~study",-1.39544732694072,0.367142100563746,-3.80083712763536,0.000224924934733965,0.012275377594327,2.92383374928652e-05,0.046875
"821","studyBEED","Lachnospiraceae UCG-010","Genus","`Lachnospiraceae UCG-010`~study",-1.05802986132333,0.485534005484384,-2.17910558142638,0.031214180851241,0.82542706253845,2.92383374928652e-05,0.046875
"822","studySEEM","Lachnospiraceae UCG-010","Genus","`Lachnospiraceae UCG-010`~study",-1.39544732694071,0.417426671414538,-3.3429759584167,0.00109625802049934,0.0486108718500411,2.92383374928652e-05,0.046875
"823","studyBEECH children","Acetatifactor","Genus","`Acetatifactor`~study",1.6047557386047e-14,0.18212163559559,8.8114502890153e-14,0.99999999999993,1,4.06769182457203e-06,0.0234375
"824","studyBEED","Acetatifactor","Genus","`Acetatifactor`~study",5.75652312044605e-15,0.240850196913718,2.39008445673319e-14,0.999999999999981,1,4.06769182457203e-06,0.0234375
"825","studySEEM","Acetatifactor","Genus","`Acetatifactor`~study",0.487744549398445,0.207065406071671,2.35550958825842,0.0200663523216953,0.590031279261865,4.06769182457203e-06,0.0234375
"826","studyBEECH children","Ottowia","Genus","`Ottowia`~study",-1.1150521277747,0.428842603712042,-2.60014307842284,0.0104501539716341,0.348629292494146,9.69748403339729e-05,0.0390625
"827","studyBEED","Ottowia","Genus","`Ottowia`~study",-0.730021113401544,0.567131001274282,-1.28721778876709,0.200415923118159,1,9.69748403339729e-05,0.0390625
"828","studySEEM","Ottowia","Genus","`Ottowia`~study",-0.817853403991946,0.48757780802962,-1.67738028787041,0.0959871457605276,1,9.69748403339729e-05,0.0390625
"829","studyBEECH children","Christensenellaceae R-7 group","Genus","`Christensenellaceae R-7 group`~study",-1.45969900146188,0.363392263601252,-4.0168686779298,0.000101529356009053,0.00613918657214379,3.49270058543896e-05,0.0390625
"830","studyBEED","Christensenellaceae R-7 group","Genus","`Christensenellaceae R-7 group`~study",-1.45969900146187,0.480574962766271,-3.03740126838817,0.00290988059007766,0.115550609832852,3.49270058543896e-05,0.0390625
"831","studySEEM","Christensenellaceae R-7 group","Genus","`Christensenellaceae R-7 group`~study",-1.45969900146186,0.413163248725618,-3.53298364741838,0.000578012866161721,0.0282171326801806,3.49270058543896e-05,0.0390625
"832","studyBEECH children","Globicatella","Genus","`Globicatella`~study",9.03458795008575e-16,0.161827970041379,5.58283462851055e-15,0.999999999999996,1,3.42292865010403e-06,0.0078125
"833","studyBEED","Globicatella","Genus","`Globicatella`~study",3.06198038321599e-17,0.21401245559403,1.43074867989198e-16,1,1,3.42292865010403e-06,0.0078125
"834","studySEEM","Globicatella","Genus","`Globicatella`~study",0.273789268806221,0.183992276484825,1.48804761828577,0.139277028300518,1,3.42292865010403e-06,0.0078125
"835","studyBEECH children","[Ruminococcus] gauvreauii group","Genus","`[Ruminococcus] gauvreauii group`~study",-0.339319664047529,0.200560864446449,-1.69185381696502,0.0931854012877589,1,1.27781996611952e-05,0.0078125
"836","studyBEED","[Ruminococcus] gauvreauii group","Genus","`[Ruminococcus] gauvreauii group`~study",-0.339319664047528,0.265235503388388,-1.27931464571188,0.203174987766057,1,1.27781996611952e-05,0.0078125
"837","studySEEM","[Ruminococcus] gauvreauii group","Genus","`[Ruminococcus] gauvreauii group`~study",-0.339319664047513,0.228030111320256,-1.48804761828563,0.139277028300556,1,1.27781996611952e-05,0.0078125
"838","studyBEECH children","UCG-003","Genus","`UCG-003`~study",-2.06107184297924,0.386524278543283,-5.33232181623085,4.42773175961256e-07,4.61969176058289e-05,3.69341786686727e-05,0.0625
"839","studyBEED","UCG-003","Genus","`UCG-003`~study",-2.06107184297923,0.511166332844732,-4.03209622885176,9.58860225148149e-05,0.00588954837906533,3.69341786686727e-05,0.0625
"840","studySEEM","UCG-003","Genus","`UCG-003`~study",-2.06107184297922,0.439463474130268,-4.68997303372763,7.09145182001347e-06,0.000571732780898682,3.69341786686727e-05,0.0625
